EDAD_VICTIMA,FECHA_x,FECHA_AA,FECHA_DD,FECHA_DECESO,FECHA_MM,ID,ROL_VICTIMA,SEXO_VICTIMA,VH_VICTIMA,AAAA,Altura,Calle,COMUNA,Cruce,DD,Dirección Normalizada,FECHA_y,HH,HORA,LUGAR_HECHO,MM,N_VICTIMAS,PARTICIPANTES,POSX,POSY,TIPO_CALLE,VH_ACUSADO,VICTIMA,XY (CABA)
16,21/8/2017,2017,21,21/8/2017,8,2017-0100,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2017,2135.0,REPUBLICA BOLIVARIANA DE VENEZUELA,3,,21,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,21/8/2017,7,07:45,VENEZUELA 2135,8,1,MOTO-OBJETO FIJO,-58.39674470,-34.61512051,CALLE,OBJETO FIJO,MOTO,POINT (106103.99852157 101567.67895783)
61,23/8/2017,2017,23,23/8/2017,8,2017-0101,PEATON,FEMENINO,PEATON,2017,,"LACROZE, FEDERICO AV.",13,ZAPATA,23,"LACROZE, FEDERICO AV. Y ZAPATA",23/8/2017,10,10:00,AV. FCO. LACROZE Y ZAPATA,8,1,MULTIPLE,-58.44537508,-34.57084818,AVENIDA,MULTIPLE,PEATON,POINT (101644.77699748 106480.78805418)
46,24/8/2017,2017,24,24/8/2017,8,2017-0102,PEATON,MASCULINO,PEATON,2017,,"IRIARTE, GRAL. AV.",4,ZAVALETA,24,"IRIARTE, GRAL. AV. Y ZAVALETA",24/8/2017,1,01:10,IRIARTE Y ZAVALETA,8,1,PEATON-CARGAS,-58.40056767,-34.65107080,AVENIDA,CARGAS,PEATON,POINT (105750.92237188 97579.79677541)
18,25/8/2017,2017,25,25/8/2017,8,2017-0104,PEATON,FEMENINO,PEATON,2017,,9 DE JULIO AV.,1,ESTADOS UNIDOS,25,9 DE JULIO AV. Y ESTADOS UNIDOS,25/8/2017,9,09:00,AV. 9 DE JULIO Y ESTADOS UNIDOS,8,1,PEATON-CARGAS,-58.38109568,-34.61853244,AVENIDA,CARGAS,PEATON,POINT (107538.91933237 101188.13128502)
85,31/8/2017,2017,31,31/8/2017,8,2017-0106,PEATON,FEMENINO,PEATON,2017,,FRAY JUSTO SANTAMARIA DE ORO,14,GUEMES,31,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,31/8/2017,19,19:50,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,8,1,PEATON-PASAJEROS,-58.42533612,-34.58035258,CALLE,PASAJEROS,PEATON,POINT (103483.20578848 105425.94020024)
41,1/9/2017,2017,1,1/9/2017,9,2017-0107,CONDUCTOR,MASCULINO,MOTO,2017,,DEL LIBERTADOR AV.,13,JARAMILLO,1,DEL LIBERTADOR AV. Y JARAMILLO,1/9/2017,11,11:30,AV. DEL LIBERTADOR Y JARAMILLO,9,1,MOTO-CARGAS,-58.46062311,-34.54395182,AVENIDA,CARGAS,MOTO,POINT (100245.64635241 109464.60244956)
10,2/9/2017,2017,2,2/9/2017,9,2017-0108,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2017,,"PAZ, GRAL. AV.",12,MACHAIN,2,"PAZ, GRAL. AV. Y MACHAIN",2/9/2017,4,04:53,AV. GRAL. PAZ Y MACHAIN,9,2,AUTO-OBJETO FIJO,-58.49491054,-34.54795581,GRAL PAZ,AUTO,OBJETO FIJO,POINT (97098.48468623 109019.96106626)
17,2/9/2017,2017,2,2/9/2017,9,2017-0108,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2017,,"PAZ, GRAL. AV.",12,MACHAIN,2,"PAZ, GRAL. AV. Y MACHAIN",2/9/2017,4,04:53,AV. GRAL. PAZ Y MACHAIN,9,2,AUTO-OBJETO FIJO,-58.49491054,-34.54795581,GRAL PAZ,AUTO,OBJETO FIJO,POINT (97098.48468623 109019.96106626)
21,4/9/2017,2017,4,5/9/2017,9,2017-0109,CONDUCTOR,MASCULINO,MOTO,2017,,DIRECTORIO AV.,7,PORTELA,4,DIRECTORIO AV. Y PORTELA,4/9/2017,21,21:00,AV. DIRECTORIO Y PORTELA,9,1,MOTO-AUTO,-58.47130269,-34.63665402,AVENIDA,AUTO,MOTO,POINT (99266.22533505 99180.83096967)
56,6/9/2017,2017,6,7/9/2017,9,2017-0110,PEATON,MASCULINO,PEATON,2017,,LAVALLE,1,"ALEM, LEANDRO N. AV.",6,"LAVALLE Y ALEM, LEANDRO N. AV.",6/9/2017,14,14:15,LAVALLE Y AV. LEANDRO N ALEM,9,1,PEATON-PASAJEROS,-58.37048800,-34.60189492,AVENIDA,PASAJEROS,PEATON,POINT (108513.43549456 103032.95078343)
79,7/9/2017,2017,7,7/9/2017,9,2017-0111,PEATON,FEMENINO,PEATON,2017,,USPALLATA,4,PIROVANO,7,USPALLATA Y PIROVANO,7/9/2017,18,18:23,USPALLATA Y PIROVANO,9,1,PEATON-CARGAS,-58.42023854,-34.64234110,CALLE,CARGAS,PEATON,POINT (103948.02389064 98549.15451723)
1,10/9/2017,2017,10,SD,9,2017-0112,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2017,,AUTOPISTA 25 DE MAYO,7,,10,AUTOPISTA 25 DE MAYO Y VARELA AV.,10/9/2017,9,09:32,AU 25 DE MAYO Y AV. VARELA,9,2,AUTO-OBJETO FIJO,-58.45807401,-34.63997430,AUTOPISTA,OBJETO FIJO,AUTO,POINT (100479.14412395 98812.52258620)
SD,10/9/2017,2017,10,13/9/2017,9,2017-0112,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2017,,AUTOPISTA 25 DE MAYO,7,,10,AUTOPISTA 25 DE MAYO Y VARELA AV.,10/9/2017,9,09:32,AU 25 DE MAYO Y AV. VARELA,9,2,AUTO-OBJETO FIJO,-58.45807401,-34.63997430,AUTOPISTA,OBJETO FIJO,AUTO,POINT (100479.14412395 98812.52258620)
76,11/9/2017,2017,11,11/9/2017,9,2017-0113,PEATON,FEMENINO,PEATON,2017,,SANTA FE AV.,1,MAIPU,11,SANTA FE AV. Y MAIPU,11/9/2017,6,06:30,AV. SANTA FE Y MAIPU,9,1,PEATON-PASAJEROS,-58.37697717,-34.59573848,AVENIDA,PASAJEROS,PEATON,POINT (107918.77617420 103716.42961253)
26,15/9/2017,2017,15,15/9/2017,9,2017-0114,CONDUCTOR,MASCULINO,AUTO,2017,,ALVEAR AV.,2,DEL LIBERTADOR AV.,15,ALVEAR AV. Y DEL LIBERTADOR AV.,15/9/2017,2,02:30,AV. ALVEAR Y AV. DEL LIBERTADOR,9,1,AUTO-OBJETO FIJO,-58.39100580,-34.58498660,AVENIDA,OBJETO FIJO,AUTO,POINT (106632.70892338 104910.17381357)
34,19/9/2017,2017,19,SD,9,2017-0115,CONDUCTOR,MASCULINO,MOTO,2017,,PAVON AV.,5,TREINTA Y TRES ORIENTALES,19,PAVON AV. Y TREINTA Y TRES ORIENTALES,19/9/2017,18,18:52,AV. PAVON Y TREINTA Y TRES ORIENTALES,9,1,MOTO-BICICLETA,-58.42182126,-34.63089661,AVENIDA,BICICLETA,MOTO,POINT (103803.42869640 99818.79654291)
22,20/9/2017,2017,20,20/9/2017,9,2017-0116,CONDUCTOR,MASCULINO,MOTO,2017,5750.0,"PAZ, GRAL. AV.",12,,20,"PAZ, GRAL. AV. 5750",20/9/2017,22,22:24,COLECTORA AV. GRAL. PAZ 5750,9,1,MOTO-OBJETO FIJO,-58.51389422,-34.58075791,GRAL PAZ,OBJETO FIJO,MOTO,POINT (95357.86744200 105380.41895972)
26,22/9/2017,2017,22,29/9/2017,9,2017-0118,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2017,,VIEYTES,4,"CRUZ, OSVALDO AV.",22,"VIEYTES Y CRUZ, OSVALDO AV.",22/9/2017,7,07:02,VIEYTES Y CRUZ,9,1,MOTO-AUTO,-58.37585415,-34.65232158,AVENIDA,AUTO,MOTO,POINT (108016.39016447 97439.36817481)
20,2/10/2017,2017,2,2/10/2017,10,2017-0120,CONDUCTOR,MASCULINO,MOTO,2017,,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,ESCALADA AV.,2,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. Y ESCALADA AV.,2/10/2017,15,15:55,AU DELLEPIANE Y AV. ESCALADA,10,1,MOTO-CARGAS,-58.47297505,-34.66245085,AUTOPISTA,CARGAS,MOTO,POINT (99113.17852207 96319.06728520)
36,10/10/2017,2017,10,10/10/2017,10,2017-0123,PEATON,FEMENINO,PEATON,2017,,ALBARI?O,8,ARGENTINA AV.,10,ALBARIÃ‘O Y ARGENTINA AV.,10/10/2017,1,01:05,ALBARIÑO Y AV. ARGENTINA,10,1,PEATON-AUTO,-58.46855503,-34.67216349,AVENIDA,AUTO,PEATON,POINT (99518.38660571 95241.63338177)
51,12/10/2017,2017,12,12/10/2017,10,2017-0124,CONDUCTOR,MASCULINO,MOTO,2017,1211.0,"RAMIREZ DE VELASCO, JUAN",15,,12,"RAMIREZ DE VELASCO, JUAN 1211",12/10/2017,14,14:40,JUAN RAMIREZ DE VELAZCO 1211,10,1,MOTO-PASAJEROS,-58.44254033,-34.59185043,CALLE,PASAJEROS,MOTO,POINT (101904.43474476 104150.89892205)
29,13/10/2017,2017,13,13/10/2017,10,2017-0125,CONDUCTOR,MASCULINO,MOTO,2017,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,LARRAYA,13,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y LARRAYA",13/10/2017,6,06:12,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,10,1,MOTO-OBJETO FIJO,-58.46622247,-34.67926929,AVENIDA,OBJETO FIJO,MOTO,POINT (99732.19478660 94453.36361177)
36,14/10/2017,2017,14,14/10/2017,10,2017-0126,CONDUCTOR,MASCULINO,AUTO,2017,,RIESTRA AV.,8,CA?ADA DE GOMEZ,14,RIESTRA AV. Y CAÃ‘ADA DE GOMEZ,14/10/2017,6,06:15,AV. RIESTRA Y CAÑADA DE GOMEZ,10,2,AUTO-OBJETO FIJO,-58.48003734,-34.68148508,AVENIDA,OBJETO FIJO,AUTO,POINT (98466.20276785 94207.42419155)
39,14/10/2017,2017,14,SD,10,2017-0126,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2017,,RIESTRA AV.,8,CA?ADA DE GOMEZ,14,RIESTRA AV. Y CAÃ‘ADA DE GOMEZ,14/10/2017,6,06:15,AV. RIESTRA Y CAÑADA DE GOMEZ,10,2,AUTO-OBJETO FIJO,-58.48003734,-34.68148508,AVENIDA,OBJETO FIJO,AUTO,POINT (98466.20276785 94207.42419155)
24,16/10/2017,2017,16,16/10/2017,10,2017-0127,PASAJERO_ACOMPAÑANTE,MASCULINO,MOTO,2017,,GALLO,2,CORDOBA AV.,16,GALLO Y CORDOBA AV.,16/10/2017,7,07:45,GALLO Y AV. CORDOBA,10,1,MOTO-MOTO,-58.41192137,-34.59800248,AVENIDA,MOTO,MOTO,POINT (104713.04838502 103467.44528033)
60,17/10/2017,2017,17,17/10/2017,10,2017-0128,PEATON,FEMENINO,PEATON,2017,611.0,"ARANGUREN, JUAN F., DR.",6,,17,"ARANGUREN, JUAN F., DR. 611",17/10/2017,12,12:30,DR. JUAN F. ARANGUREN 611,10,1,PEATON-PASAJEROS,-58.44034689,-34.61349731,CALLE,PASAJEROS,PEATON,POINT (102105.12699179 101749.49668435)
57,26/10/2017,2017,26,26/10/2017,10,2017-0129,CONDUCTOR,MASCULINO,MOTO,2017,,AUTOPISTA PERITO MORENO,9,AUTOPISTA 25 DE MAYO,26,AUTOPISTA PERITO MORENO Y AUTOPISTA 25 DE MAYO,26/10/2017,19,19:15,AU PERITO MORENO Y AU 25 DE MAYO,10,1,MOTO-PASAJEROS,-58.47155277,-34.64925746,AUTOPISTA,PASAJEROS,MOTO,POINT (99243.41866587 97782.67879316)
23,27/10/2017,2017,27,27/10/2017,10,2017-0130,CONDUCTOR,MASCULINO,AUTO,2017,,CHORROARIN,15,SAN MARTIN AV.,27,CHORROARIN Y SAN MARTIN AV.,27/10/2017,5,05:30,CHORROARIN Y AV. SAN MARTIN,10,1,AUTO-CARGAS,-58.47883099,-34.59967065,AVENIDA,CARGAS,AUTO,POINT (98575.30034704 103283.44421792)
23,30/10/2017,2017,30,30/10/2017,10,2017-0132,CONDUCTOR,MASCULINO,MOTO,2017,,COSQUIN,8,"ROCA, CNEL. AV.",30,"COSQUIN Y ROCA, CNEL. AV.",30/10/2017,14,14:00,COSQUIN Y AV. CNEL. ROCA,10,1,MOTO-PASAJEROS,-58.46552171,-34.69374130,AVENIDA,PASAJEROS,MOTO,POINT (99796.45945783 92847.91633262)
47,6/11/2017,2017,6,6/11/2017,11,2017-0134,PEATON,FEMENINO,PEATON,2017,3555.0,"ROCA, CNEL. AV.",8,,6,"ROCA, CNEL. AV. 3555",6/11/2017,18,18:00,AV. CNEL. ROCA 3555,11,1,PEATON-PASAJEROS,-58.44239720,-34.66777987,AVENIDA,PASAJEROS,PEATON,POINT (101915.86954232 95727.75538814)
24,7/11/2017,2017,7,7/11/2017,11,2017-0135,CONDUCTOR,MASCULINO,MOTO,2017,,WARNES AV.,15,PUNTA ARENAS,7,WARNES AV. Y PUNTA ARENAS,7/11/2017,12,12:14,AV. WARNES Y PUNTA ARENAS,11,1,MOTO-CARGAS,-58.47032551,-34.59626814,AVENIDA,CARGAS,MOTO,POINT (99355.48397222 103660.98712619)
55,16/11/2017,2017,16,16/11/2017,11,2017-0136,PEATON,MASCULINO,PEATON,2017,,BARCO CENTENERA DEL,4,"RABANAL, FRANCISCO, INTENDENTE AV.",16,"BARCO CENTENERA DEL Y RABANAL, FRANCISCO, INTENDENTE AV.",16/11/2017,8,08:43,DEL BARCO CENTENERA Y RABANAL,11,1,PEATON-PASAJEROS,-58.41827843,-34.65522746,AVENIDA,PASAJEROS,PEATON,POINT (104127.10295709 97119.53980201)
60,17/11/2017,2017,17,17/11/2017,11,2017-0137,PEATON,FEMENINO,PEATON,2017,,MOSCONI GENERAL AV.,11,SAN NICOLAS,17,MOSCONI GENERAL AV. Y SAN NICOLAS,17/11/2017,11,11:45,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,11,1,PEATON-CARGAS,-58.51280715,-34.59279388,AVENIDA,CARGAS,PEATON,POINT (95458.27090734 104045.28333021)
25,19/11/2017,2017,19,19/11/2017,11,2017-0138,PASAJERO_ACOMPAÑANTE,MASCULINO,MOTO,2017,,LAFUENTE AV.,7,"PERON, EVA AV.",19,"LAFUENTE AV. Y PERON, EVA AV.",19/11/2017,10,10:30,AV. LAFUENTE Y AV. EVA PERON,11,1,MOTO-OBJETO FIJO,-58.46258582,-34.64385704,AVENIDA,OBJETO FIJO,MOTO,POINT (100065.47249269 98381.80497378)
15,19/11/2017,2017,19,19/11/2017,11,2017-0139,PASAJERO_ACOMPAÑANTE,FEMENINO,AUTO,2017,,"ROCA, CNEL. AV.",8,ESCALADA AV.,19,"ROCA, CNEL. AV. Y ESCALADA AV.",19/11/2017,22,22:30,AV. CNEL. ROCA Y AV. ESCALADA,11,1,AUTO-OBJETO FIJO,-58.45064148,-34.68003614,AVENIDA,OBJETO FIJO,AUTO,POINT (101160.07257435 94368.23344193)
24,19/11/2017,2017,19,19/11/2017,11,2017-0140,CONDUCTOR,MASCULINO,MOTO,2017,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,,19,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,19/11/2017,23,23:22,AU ARTURO FRONDIZI PKM 3100,11,1,MOTO-PASAJEROS,.,.,AUTOPISTA,PASAJEROS,MOTO,POINT (. .)
22,23/11/2017,2017,23,23/11/2017,11,2017-0141,PEATON,FEMENINO,PEATON,2017,,LA PLATA AV.,6,"GOYENA, PEDRO AV.",23,"LA PLATA AV. Y GOYENA, PEDRO AV.",23/11/2017,19,19:45,AV. LA PLATA Y AV. PEDRO GOYENA,11,1,PEATON-PASAJEROS,-58.42717783,-34.62513374,AVENIDA,PASAJEROS,PEATON,POINT (103312.47684665 100458.27902411)
50,25/11/2017,2017,25,25/11/2017,11,2017-0143,CONDUCTOR,MASCULINO,AUTO,2017,,"TRELLES, MANUEL R.",11,"DIAZ, CESAR, GRAL.",25,"TRELLES, MANUEL R. Y DIAZ, CESAR, GRAL.",25/11/2017,21,21:45,TRELLES Y GRAL. CESAR DIAZ,11,1,AUTO-PASAJEROS,-58.46442001,-34.60724519,CALLE,PASAJEROS,AUTO,POINT (99897.24182072 102443.29154512)
50,26/11/2017,2017,26,26/11/2017,11,2017-0144,PASAJERO_ACOMPAÑANTE,FEMENINO,AUTO,2017,,"ROCA, CNEL. AV.",8,"PAZ, GRAL. AV.",26,"ROCA, CNEL. AV. Y PAZ, GRAL. AV.",26/11/2017,6,06:45,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,11,1,AUTO-OBJETO FIJO,-58.47064556,-34.69843756,GRAL PAZ,OBJETO FIJO,AUTO,POINT (99327.01838497 92326.91130631)
58,26/11/2017,2017,26,26/11/2017,11,2017-0145,CONDUCTOR,MASCULINO,MOTO,2017,,MAZA,5,DON BOSCO,26,MAZA Y DON BOSCO,26/11/2017,17,17:05,MAZA Y DON BOSCO,11,1,MOTO-AUTO,-58.41677733,-34.61223119,CALLE,AUTO,MOTO,POINT (104266.88124229 101889.22080612)
49,28/11/2017,2017,28,28/11/2017,11,2017-0147,CONDUCTOR,MASCULINO,MOTO,2017,,"PAZ, GRAL. AV.",9,"PERON, EVA AV.",28,"PAZ, GRAL. AV. Y PERON, EVA AV.",28/11/2017,11,11:15,AV. GRAL. PAZ Y AV. EVA PERON,11,1,MOTO-AUTO,-58.50251790,-34.67450313,GRAL PAZ,AUTO,MOTO,POINT (96405.76679348 94981.38013791)
82,29/11/2017,2017,29,29/11/2017,11,2017-0148,PEATON,FEMENINO,PEATON,2017,,SAN JUAN AV.,3,LA RIOJA,29,SAN JUAN AV. Y LA RIOJA,29/11/2017,10,10:45,AV. SAN JUAN Y LA RIOJA,11,1,PEATON-PASAJEROS,-58.40708125,-34.62438894,AVENIDA,PASAJEROS,PEATON,POINT (105155.42991407 100540.06938064)
13,30/11/2017,2017,30,30/11/2017,11,2017-0149,PEATON,MASCULINO,PEATON,2017,,PASEO COLON AV.,1,MEXICO,30,PASEO COLON AV. Y MEXICO,30/11/2017,12,12:20,AV. PASEO COLON Y MEXICO,11,1,PEATON-PASAJEROS,-58.36947198,-34.61477051,AVENIDA,PASAJEROS,PEATON,POINT (108605.31247489 101604.53195530)
56,4/12/2017,2017,4,4/12/2017,12,2017-0150,PEATON,MASCULINO,PEATON,2017,,RIVADAVIA AV.,9,MIRALLA,4,RIVADAVIA AV. Y MIRALLA,4/12/2017,1,01:15,AV. RIVADAVIA Y MIRALLA,12,1,PEATON-AUTO,-58.51140889,-34.63934531,AVENIDA,AUTO,PEATON,POINT (95589.03838155 98881.22999034)
SD,4/12/2017,2017,4,4/12/2017,12,2017-0151,PEATON,MASCULINO,PEATON,2017,,VIEYTES,4,LUJAN,4,VIEYTES Y LUJAN,4/12/2017,2,02:15,VIEYTES Y LUJAN,12,1,PEATON-PASAJEROS,-58.37460912,-34.65559133,CALLE,PASAJEROS,PEATON,POINT (108130.20782757 97076.54120716)
19,6/12/2017,2017,6,6/12/2017,12,2017-0152,CICLISTA,MASCULINO,BICICLETA,2017,,CACHI,4,TRAFUL,6,CACHI Y TRAFUL,6/12/2017,17,17:30,CACHI Y TRAFUL,12,1,BICICLETA-PASAJEROS,-58.41146277,-34.65073916,CALLE,PASAJEROS,BICICLETA,POINT (104752.14395609 97617.14934540)
30,11/12/2017,2017,11,12/12/2017,12,2017-0153,CONDUCTOR,MASCULINO,MOTO,2017,,ROSARIO,6,LA PLATA AV.,11,ROSARIO Y LA PLATA AV.,11/12/2017,2,02:00,ROSARIO Y AV. LA PLATA,12,2,MOTO-PASAJEROS,-58.42855267,-34.61829385,AVENIDA,PASAJEROS,MOTO,POINT (103186.65733155 101217.09689755)
SD,11/12/2017,2017,11,12/12/2017,12,2017-0153,PASAJERO_ACOMPAÑANTE,MASCULINO,MOTO,2017,,ROSARIO,6,LA PLATA AV.,11,ROSARIO Y LA PLATA AV.,11/12/2017,2,02:00,ROSARIO Y AV. LA PLATA,12,2,MOTO-PASAJEROS,-58.42855267,-34.61829385,AVENIDA,PASAJEROS,MOTO,POINT (103186.65733155 101217.09689755)
76,11/12/2017,2017,11,11/12/2017,12,2017-0154,PEATON,MASCULINO,PEATON,2017,,ENTRE RIOS AV.,4,CASEROS AV.,11,ENTRE RIOS AV. Y CASEROS AV.,11/12/2017,9,09:15,AV. ENTRE RIOS Y AV. CASEROS,12,1,PEATON-PASAJEROS,-58.39035581,-34.63412287,AVENIDA,PASAJEROS,PEATON,POINT (106688.43418876 99459.27505947)
77,12/12/2017,2017,12,SD,12,2017-0155,SD,MASCULINO,SD,2017,6350.0,RIVADAVIA AV.,7,,12,RIVADAVIA AV. 6350,12/12/2017,21,21:25,AV. RIVADAVIA 6350,12,1,SD-MOTO,-58.45593915,-34.62656868,AVENIDA,MOTO,SD,POINT (100674.98109200 100299.64949548)
53,17/12/2017,2017,17,17/12/2017,12,2017-0157,CONDUCTOR,MASCULINO,AUTO,2017,,"PAZ, GRAL. AV.",9,HUMAITA,17,"PAZ, GRAL. AV. Y HUMAITA",17/12/2017,9,09:02,AV. GRAL. PAZ Y HUMAITA,12,1,AUTO-PASAJEROS,-58.52866211,-34.64597065,GRAL PAZ,PASAJEROS,AUTO,POINT (94007.62506099 98145.35456663)
32,18/12/2017,2017,18,18/12/2017,12,2017-0158,CONDUCTOR,MASCULINO,MOTO,2017,,GUALEGUAYCHU,11,"PAZ, GRAL. AV.",18,"GUALEGUAYCHU Y PAZ, GRAL. AV.",18/12/2017,21,21:30,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,12,1,MOTO-AUTO,-58.52037476,-34.59407024,GRAL PAZ,AUTO,MOTO,POINT (94764.11350214 103903.32150283)
27,20/12/2017,2017,20,20/12/2017,12,2017-0159,CONDUCTOR,MASCULINO,MOTO,2017,,INDEPENDENCIA AV.,1,"CEVALLOS, VIRREY",20,"INDEPENDENCIA AV. Y CEVALLOS, VIRREY",20/12/2017,4,04:31,AV. INDEPENDENCIA Y VIRREY CEVALLOS,12,1,MOTO-AUTO,-58.38896772,-34.61799615,AVENIDA,AUTO,MOTO,POINT (106817.01972475 101248.18030272)
30,22/12/2017,2017,22,22/12/2017,12,2017-0160,PEATON,FEMENINO,PEATON,2017,365.0,NAZCA AV.,7,,22,NAZCA AV. 365,22/12/2017,13,13:15,AV. NAZCA 365,12,1,PEATON-MOTO,-58.47074114,-34.62771756,AVENIDA,MOTO,PEATON,POINT (99317.63492514 100172.19114010)
30,26/12/2017,2017,26,26/12/2017,12,2017-0161,PEATON,FEMENINO,PEATON,2017,5249.0,"PERON, EVA AV.",9,,26,"PERON, EVA AV. 5249",26/12/2017,15,15:30,AV. EVA PERON 5249,12,1,PEATON-AUTO,-58.48200819,-34.65969965,AVENIDA,AUTO,PEATON,POINT (98285.13000363 96624.14779705)
83,1/1/2018,2018,1,2/1/2018,1,2018-0001,PEATON,MASCULINO,PEATON,2018,,SAN JUAN AV.,3,RINCON,1,SAN JUAN AV. Y RINCON,1/1/2018,22,22:50,SAN JUAN AV. Y RINCÓN,1,1,PEATON-MOTO,-58.39536773,-34.62297346,AVENIDA,MOTO,PEATON,POINT (106229.70400707 100696.43939679)
26,3/1/2018,2018,3,3/1/2018,1,2018-0002,CICLISTA,FEMENINO,BICICLETA,2018,937.0,PERU,1,,3,PERU 937,3/1/2018,16,16:40,PERU 937,1,1,BICICLETA-PASAJEROS,-58.37456088,-34.61895467,CALLE,PASAJEROS,BICICLETA,POINT (108138.18410245 101140.78821350)
58,5/1/2018,2018,5,5/1/2018,1,2018-0003,PEATON,FEMENINO,PEATON,2018,,"PUEYRREDON, HONORIO, DR. AV.",15,GALICIA,5,"PUEYRREDON, HONORIO, DR. AV. Y GALICIA",5/1/2018,10,10:12,"PUEYRREDON, HONORIO, DR. AV. Y GALICIA",1,1,MULTIPLE,-58.44860217,-34.60395657,AVENIDA,MULTIPLE,PEATON,POINT (101348.13972450 102808.02053976)
39,9/1/2018,2018,9,9/1/2018,1,2018-0004,CONDUCTOR,MASCULINO,MOTO,2018,,DEL LIBERTADOR AV.,13,MANZANARES,9,DEL LIBERTADOR AV. Y MANZANARES,9/1/2018,9,09:40,DEL LIBERTADOR AV. Y MANZANARES,1,1,MULTIPLE,-58.46129513,-34.54332766,AVENIDA,MULTIPLE,MOTO,POINT (100183.96103971 109533.84269558)
54,9/1/2018,2018,9,9/1/2018,1,2018-0005,PEATON,MASCULINO,PEATON,2018,1019.0,PASEO COLON AV.,1,,9,PASEO COLON AV. 1019,9/1/2018,22,22:30,PASEO COLON AV. 1019,1,1,PEATON-PASAJEROS,-58.36907201,-34.61953517,AVENIDA,PASAJEROS,PEATON,POINT (108641.50518777 101075.93727953)
45,10/1/2018,2018,10,10/1/2018,1,2018-0006,CICLISTA,FEMENINO,BICICLETA,2018,,VALLE,6,BARCO CENTENERA DEL,10,VALLE Y BARCO CENTENERA DEL,10/1/2018,21,21:15,VALLE Y BARCO CENTENERA DEL,1,1,BICICLETA-PASAJEROS,-58.44062219,-34.62499107,CALLE,PASAJEROS,BICICLETA,POINT (102079.59903748 100474.45881577)
46,11/1/2018,2018,11,11/1/2018,1,2018-0007,CONDUCTOR,MASCULINO,AUTO,2018,,AUTOPISTA PERITO MORENO,9,,11,AUTOPISTA PERITO MORENO KM. 0.6,11/1/2018,2,02:30,AU PERITO MORENO  KM 0.6,1,1,AUTO-AUTO,-58.52502765,-34.63601265,AUTOPISTA,AUTO,AUTO,POINT (94340.14761734 99250.24722124)
32,12/1/2018,2018,12,12/1/2018,1,2018-0008,CONDUCTOR,FEMENINO,MOTO,2018,,"HUERGO, ING. AV.",1,INDEPENDENCIA AV.,12,"HUERGO, ING. AV. E INDEPENDENCIA AV.",12/1/2018,17,17:50,"HUERGO, ING. AV. E INDEPENDENCIA AV.",1,1,MOTO-CARGAS,-58.36659655,-34.61687778,AVENIDA,CARGAS,MOTO,POINT (108868.80749430 101370.51785663)
19,14/1/2018,2018,14,14/1/2018,1,2018-0009,CONDUCTOR,MASCULINO,MOTO,2018,,PILCOMAYO,4,"BROWN, ALTE. AV.",14,"PILCOMAYO Y BROWN, ALTE. AV.",14/1/2018,2,02:00,"PILCOMAYO Y BROWN, ALTE. AV.",1,1,MOTO-MOTO,-58.36737389,-34.62763661,AVENIDA,MOTO,MOTO,POINT (108796.38792642 100177.06810505)
40,18/1/2018,2018,18,18/1/2018,1,2018-0010,CONDUCTOR,MASCULINO,MOTO,2018,,CERVANTES,10,"BELAUSTEGUI, LUIS, DR.",18,"CERVANTES Y BELAUSTEGUI, LUIS, DR.",18/1/2018,5,05:10,"CERVANTES Y BELAUSTEGUI, LUIS, DR.",1,1,MOTO-CARGAS,-58.49807953,-34.63038658,CALLE,CARGAS,MOTO,POINT (96810.81688812 99875.56613013)
84,19/1/2018,2018,19,19/1/2018,1,2018-0011,PEATON,MASCULINO,PEATON,2018,,CALLAO AV.,2,"LOPEZ, VICENTE",19,"CALLAO AV. Y LOPEZ, VICENTE",19/1/2018,10,10:30,CALLAO Y VTE. LOPEZ,1,1,PEATON-PASAJEROS,-58.39092703,-34.59088447,AVENIDA,PASAJEROS,PEATON,POINT (106639.47032605 104255.89970551)
